date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:29:04	108232/108232	---MCZ	200	added ('OK')	text/html	etag:W/%226659bb5e-1a6c8%22	https://www.pku.edu.cn/	D:/sitHTTrack/pinking/www.pku.edu.cn/index.html	(from )
15:29:04	106/106	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jun%202024%2007:29:00%20GMT	https://www.pku.edu.cn/robots.txt		(from )
15:29:04	25869/25869	---M--	200	added ('OK')	image/png	etag:%225e0b06f7-650d%22	https://www.pku.edu.cn/pku_logo_red.png	D:/sitHTTrack/pinking/www.pku.edu.cn/pku_logo_red.png	(from https://www.pku.edu.cn/)
15:29:04	1150/1150	---M--	200	added ('OK')	image/x-icon	etag:%226426db50-47e%22	https://www.pku.edu.cn/favicon.ico	D:/sitHTTrack/pinking/www.pku.edu.cn/favicon.ico	(from https://www.pku.edu.cn/)
15:29:05	15561/15561	---MCZ	200	added ('OK')	text/css	etag:W/%225dfaed92-3cc9%22	https://www.pku.edu.cn/Public/static/themes/css/jquery.mCustomScrollbar.css	D:/sitHTTrack/pinking/www.pku.edu.cn/Public/static/themes/css/jquery.mCustomScrollbar.css	(from https://www.pku.edu.cn/)
15:29:05	150905/150905	---MCZ	200	added ('OK')	text/css	etag:W/%2266026f4b-24d79%22	https://www.pku.edu.cn/Public/static/themes/css/global.css	D:/sitHTTrack/pinking/www.pku.edu.cn/Public/static/themes/css/global.css	(from https://www.pku.edu.cn/)
15:29:05	62641/62641	---MCZ	200	added ('OK')	text/css	etag:W/%22663857eb-f4b1%22	https://www.pku.edu.cn/Public/static/themes/css/fix.css	D:/sitHTTrack/pinking/www.pku.edu.cn/Public/static/themes/css/fix.css	(from https://www.pku.edu.cn/)
15:29:05	96122/96122	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e0b1988-1777a%22	https://www.pku.edu.cn/Public/static/themes/js/jquery.js	D:/sitHTTrack/pinking/www.pku.edu.cn/Public/static/themes/js/jquery.js	(from https://www.pku.edu.cn/)
15:29:06	4713/4713	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fb9cda5-1269%22	https://www.pku.edu.cn/Public/static/themes/js/jquery.easing.js	D:/sitHTTrack/pinking/www.pku.edu.cn/Public/static/themes/js/jquery.easing.js	(from https://www.pku.edu.cn/)
15:29:06	2099/2099	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ee848de-833%22	https://www.pku.edu.cn/Public/static/themes/js/jquery.mousewheel.js	D:/sitHTTrack/pinking/www.pku.edu.cn/Public/static/themes/js/jquery.mousewheel.js	(from https://www.pku.edu.cn/)
15:29:06	7093/7093	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e182eca-1bb5%22	https://www.pku.edu.cn/Public/static/themes/js/global.js	D:/sitHTTrack/pinking/www.pku.edu.cn/Public/static/themes/js/global.js	(from https://www.pku.edu.cn/)
15:29:06	21649/21649	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e01bdfb-5491%22	https://www.pku.edu.cn/Public/static/themes/js/fun.js	D:/sitHTTrack/pinking/www.pku.edu.cn/Public/static/themes/js/fun.js	(from https://www.pku.edu.cn/)
15:29:06	5381/5381	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e01bdfb-1505%22	https://www.pku.edu.cn/Public/static/themes/js/plus/old/winscreen.js	D:/sitHTTrack/pinking/www.pku.edu.cn/Public/static/themes/js/plus/old/winscreen.js	(from https://www.pku.edu.cn/)
15:29:07	4198/4198	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e01bdfb-1066%22	https://www.pku.edu.cn/Public/static/themes/js/plus/jquery.mChange.js	D:/sitHTTrack/pinking/www.pku.edu.cn/Public/static/themes/js/plus/jquery.mChange.js	(from https://www.pku.edu.cn/)
15:29:07	18231/18231	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e01bdfb-4737%22	https://www.pku.edu.cn/Public/static/themes/js/plus/jquery.mScroll.js	D:/sitHTTrack/pinking/www.pku.edu.cn/Public/static/themes/js/plus/jquery.mScroll.js	(from https://www.pku.edu.cn/)
15:29:07	31395/31395	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dfaed95-7aa3%22	https://www.pku.edu.cn/Public/static/themes/js/plus/vivus.js	D:/sitHTTrack/pinking/www.pku.edu.cn/Public/static/themes/js/plus/vivus.js	(from https://www.pku.edu.cn/)
15:29:07	95427/95427	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dfaed95-174c3%22	https://www.pku.edu.cn/Public/static/themes/js/jquery.mCustomScrollbar.js	D:/sitHTTrack/pinking/www.pku.edu.cn/Public/static/themes/js/jquery.mCustomScrollbar.js	(from https://www.pku.edu.cn/)
15:29:07	57939/57939	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dfaed95-e253%22	https://www.pku.edu.cn/Public/static/themes/js/iscroll.js	D:/sitHTTrack/pinking/www.pku.edu.cn/Public/static/themes/js/iscroll.js	(from https://www.pku.edu.cn/)
15:29:08	969/969	---M--	200	added ('OK')	image/png	etag:%225dfaed93-3c9%22	https://www.pku.edu.cn/Public/static/themes/image/con_mask.png	D:/sitHTTrack/pinking/www.pku.edu.cn/Public/static/themes/image/con_mask.png	(from https://www.pku.edu.cn/)
15:29:08	1128/1128	---M--	200	added ('OK')	image/png	etag:%225dfaed93-468%22	https://www.pku.edu.cn/Public/static/themes/image/clos.png	D:/sitHTTrack/pinking/www.pku.edu.cn/Public/static/themes/image/clos.png	(from https://www.pku.edu.cn/)
15:29:08	1546/1546	---MCZ	200	added ('OK')	text/css	etag:W/%225dfaed92-60a%22	https://www.pku.edu.cn/Public/static/themes/css/slick.css	D:/sitHTTrack/pinking/www.pku.edu.cn/Public/static/themes/css/slick.css	(from https://www.pku.edu.cn/)
15:29:08	93924/93924	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e01bdfb-16ee4%22	https://www.pku.edu.cn/Public/static/themes/js/slick.js	D:/sitHTTrack/pinking/www.pku.edu.cn/Public/static/themes/js/slick.js	(from https://www.pku.edu.cn/)
15:29:09	27828/27828	---MCZ	200	added ('OK')	text/html	etag:W/%22655214d1-6cb4%22	https://www.pku.edu.cn/home/student.html	D:/sitHTTrack/pinking/www.pku.edu.cn/home/student.html	(from https://www.pku.edu.cn/)
15:29:09	22784/22784	---MCZ	200	added ('OK')	text/html	etag:W/%22655214d1-5900%22	https://www.pku.edu.cn/teachers.html	D:/sitHTTrack/pinking/www.pku.edu.cn/teachers.html	(from https://www.pku.edu.cn/)
15:29:09	58551/58551	---MCZ	200	added ('OK')	text/html	etag:W/%2265a4b06c-e4b7%22	https://www.pku.edu.cn/visit.html	D:/sitHTTrack/pinking/www.pku.edu.cn/visit.html	(from https://www.pku.edu.cn/)
15:29:09	28587/28587	---MCZ	200	added ('OK')	text/html	etag:W/%2266014479-6fab%22	https://www.pku.edu.cn/leader_email.html	D:/sitHTTrack/pinking/www.pku.edu.cn/leader_email.html	(from https://www.pku.edu.cn/)
15:29:09	29002/29002	---M--	200	added ('OK')	image/png	etag:%225e059fc9-714a%22	https://www.pku.edu.cn/Uploads/Picture/2019/12/26/s5e04147ee4a83.png	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2019/12/26/s5e04147ee4a83.png	(from https://www.pku.edu.cn/)
15:29:10	24906/24906	---MCZ	200	added ('OK')	text/html	etag:W/%22655214d1-614a%22	https://www.pku.edu.cn/about.html	D:/sitHTTrack/pinking/www.pku.edu.cn/about.html	(from https://www.pku.edu.cn/)
15:29:10	33116/33116	---MCZ	200	added ('OK')	text/html	etag:W/%22655214d1-815c%22	https://www.pku.edu.cn/recruit.html	D:/sitHTTrack/pinking/www.pku.edu.cn/recruit.html	(from https://www.pku.edu.cn/)
15:29:10	28829/28829	---MCZ	200	added ('OK')	text/html	etag:W/%22663857ea-709d%22	https://www.pku.edu.cn/department.html	D:/sitHTTrack/pinking/www.pku.edu.cn/department.html	(from https://www.pku.edu.cn/)
15:29:10	28947/28947	---MCZ	200	added ('OK')	text/html	etag:W/%2265ddc9c3-7113%22	https://www.pku.edu.cn/education.html	D:/sitHTTrack/pinking/www.pku.edu.cn/education.html	(from https://www.pku.edu.cn/)
15:29:10	23573/23573	---MCZ	200	added ('OK')	text/html	etag:W/%2265f29c25-5c15%22	https://www.pku.edu.cn/scientificResearch.html	D:/sitHTTrack/pinking/www.pku.edu.cn/scientificResearch.html	(from https://www.pku.edu.cn/)
15:29:11	25535/25535	---MCZ	200	added ('OK')	text/html	etag:W/%22655214d1-63bf%22	https://www.pku.edu.cn/cooperation.html	D:/sitHTTrack/pinking/www.pku.edu.cn/cooperation.html	(from https://www.pku.edu.cn/)
15:29:11	66453/66453	---MCZ	200	added ('OK')	text/html	etag:W/%2265b31ec4-10395%22	https://www.pku.edu.cn/campus.html	D:/sitHTTrack/pinking/www.pku.edu.cn/campus.html	(from https://www.pku.edu.cn/)
15:29:11	635120/635120	---M--	200	added ('OK')	image/png	etag:%2263623a2c-9b0f0%22	https://www.pku.edu.cn/Uploads/Picture/2022/11/02/s6362347630ee4.png	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2022/11/02/s6362347630ee4.png	(from https://www.pku.edu.cn/)
15:29:11	21970/21970	---MCZ	200	added ('OK')	text/html	etag:W/%2266014479-55d2%22	https://www.pku.edu.cn/leaders.html	D:/sitHTTrack/pinking/www.pku.edu.cn/leaders.html	(from https://www.pku.edu.cn/)
15:29:12	25895/25895	---MCZ	200	added ('OK')	text/html	etag:W/%226539f990-6527%22	https://www.pku.edu.cn/old_secretary.html	D:/sitHTTrack/pinking/www.pku.edu.cn/old_secretary.html	(from https://www.pku.edu.cn/)
15:29:12	22730/22730	---MCZ	200	added ('OK')	text/html	etag:W/%2265efc7e7-58ca%22	https://www.pku.edu.cn/group.html	D:/sitHTTrack/pinking/www.pku.edu.cn/group.html	(from https://www.pku.edu.cn/)
15:29:12	175994/175994	---MCZ	200	added ('OK')	text/html	etag:W/%22655214d1-2af7a%22	https://www.pku.edu.cn/historyFamous.html	D:/sitHTTrack/pinking/www.pku.edu.cn/historyFamous.html	(from https://www.pku.edu.cn/)
15:29:12	20569/20569	---MCZ	200	added ('OK')	text/html	etag:W/%226641a70c-5059%22	https://www.pku.edu.cn/IdentificationSystem.html	D:/sitHTTrack/pinking/www.pku.edu.cn/IdentificationSystem.html	(from https://www.pku.edu.cn/)
15:29:12	429210/429210	---M--	200	added ('OK')	image/png	etag:%2263623a2c-68c9a%22	https://www.pku.edu.cn/Uploads/Picture/2022/11/02/s6362349f86bc7.png	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2022/11/02/s6362349f86bc7.png	(from https://www.pku.edu.cn/)
15:29:13	556269/556269	---M--	200	added ('OK')	image/png	etag:%2263623a2c-87ced%22	https://www.pku.edu.cn/Uploads/Picture/2022/11/02/s6362348db2897.png	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2022/11/02/s6362348db2897.png	(from https://www.pku.edu.cn/)
15:29:13	530194/530194	---M--	200	added ('OK')	image/png	etag:%2263623a2c-81712%22	https://www.pku.edu.cn/Uploads/Picture/2022/11/02/s636234b232902.png	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2022/11/02/s636234b232902.png	(from https://www.pku.edu.cn/)
15:29:13	249105/249105	---M--	200	added ('OK')	image/jpeg	etag:%2263623a2c-3cd11%22	https://www.pku.edu.cn/Uploads/Picture/2022/11/02/s63623501613af.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2022/11/02/s63623501613af.jpg	(from https://www.pku.edu.cn/)
15:29:13	319598/319598	---M--	200	added ('OK')	image/jpeg	etag:%22637cbe6c-4e06e%22	https://www.pku.edu.cn/Uploads/Picture/2022/11/22/s637cb8c134d80.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2022/11/22/s637cb8c134d80.jpg	(from https://www.pku.edu.cn/)
15:29:14	818090/818090	---M--	200	added ('OK')	image/png	etag:%2263623a2c-c7baa%22	https://www.pku.edu.cn/Uploads/Picture/2022/11/02/s63623518d0a89.png	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2022/11/02/s63623518d0a89.png	(from https://www.pku.edu.cn/)
15:29:14	6600/6600	---M--	200	added ('OK')	image/png	etag:%225dfac9c8-19c8%22	https://www.pku.edu.cn/Uploads/Picture/2019/12/08/s5decd8b95f388.png	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2019/12/08/s5decd8b95f388.png	(from https://www.pku.edu.cn/)
15:29:14	870821/870821	---M--	200	added ('OK')	image/jpeg	etag:%226659bb5e-d49a5%22	https://www.pku.edu.cn/Uploads/Picture/2024/05/31/s665999ff2ddda.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2024/05/31/s665999ff2ddda.jpg	(from https://www.pku.edu.cn/)
15:29:14	65734/65734	---MCZ	200	added ('OK')	text/html	etag:W/%226659bb5e-100c6%22	https://www.pku.edu.cn/close-up_pku2024.html	D:/sitHTTrack/pinking/www.pku.edu.cn/close-up_pku2024.html	(from https://www.pku.edu.cn/)
15:29:14	851485/851485	---M--	200	added ('OK')	image/jpeg	etag:%2266570adc-cfe1d%22	https://www.pku.edu.cn/Uploads/Picture/2024/05/29/s665706c406624.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2024/05/29/s665706c406624.jpg	(from https://www.pku.edu.cn/)
15:29:15	1476460/1476460	---M--	200	added ('OK')	image/jpeg	etag:%22663ae90a-16876c%22	https://www.pku.edu.cn/Uploads/Picture/2024/05/08/s663ae50e973d3.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2024/05/08/s663ae50e973d3.jpg	(from https://www.pku.edu.cn/)
15:29:15	1894608/1894608	---M--	200	added ('OK')	image/jpeg	etag:%22664ebe20-1ce8d0%22	https://www.pku.edu.cn/Uploads/Picture/2024/05/23/s664ebb8dad7a8.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2024/05/23/s664ebb8dad7a8.jpg	(from https://www.pku.edu.cn/)
15:29:15	726129/726129	---M--	200	added ('OK')	image/jpeg	etag:%226650369f-b1471%22	https://www.pku.edu.cn/Uploads/Picture/2024/05/24/s6650347f45e84.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2024/05/24/s6650347f45e84.jpg	(from https://www.pku.edu.cn/)
15:29:15	1217947/1217947	---M--	200	added ('OK')	image/jpeg	etag:%226641d267-12959b%22	https://www.pku.edu.cn/Uploads/Picture/2024/05/13/s6641cdf9e6ac4.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2024/05/13/s6641cdf9e6ac4.jpg	(from https://www.pku.edu.cn/)
15:29:15	51388/51388	---M--	200	added ('OK')	image/png	etag:%225e059fc9-c8bc%22	https://www.pku.edu.cn/Uploads/Picture/2019/12/26/s5e04176fbbfa3.png	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2019/12/26/s5e04176fbbfa3.png	(from https://www.pku.edu.cn/)
15:29:16	14820/14820	---M--	200	added ('OK')	image/jpeg	etag:%225dfac9c6-39e4%22	https://www.pku.edu.cn/Uploads/Picture/2019/12/03/s5de58ada3ef15.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2019/12/03/s5de58ada3ef15.jpg	(from https://www.pku.edu.cn/)
15:29:16	10244/10244	---M--	200	added ('OK')	image/jpeg	etag:%225dfac9c6-2804%22	https://www.pku.edu.cn/Uploads/Picture/2019/12/03/s5de58b3611072.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2019/12/03/s5de58b3611072.jpg	(from https://www.pku.edu.cn/)
15:29:16	6996/6996	---M--	200	added ('OK')	image/jpeg	etag:%225dfac9c6-1b54%22	https://www.pku.edu.cn/Uploads/Picture/2019/12/03/s5de58b7aaab99.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2019/12/03/s5de58b7aaab99.jpg	(from https://www.pku.edu.cn/)
15:29:16	8898/8898	---M--	200	added ('OK')	image/jpeg	etag:%225dfac9c6-22c2%22	https://www.pku.edu.cn/Uploads/Picture/2019/12/03/s5de58bbebf671.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2019/12/03/s5de58bbebf671.jpg	(from https://www.pku.edu.cn/)
15:29:16	135438/135438	---M--	200	added ('OK')	image/jpeg	etag:%225dfaed94-2110e%22	https://www.pku.edu.cn/Public/static/themes/image/pic65.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Public/static/themes/image/pic65.jpg	(from https://www.pku.edu.cn/)
15:29:17	360216/360216	---M--	200	added ('OK')	image/jpeg	etag:%2260f54452-57f18%22	https://www.pku.edu.cn/Uploads/Picture/2021/07/19/s60f52066b955c.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2021/07/19/s60f52066b955c.jpg	(from https://www.pku.edu.cn/)
15:29:17	48283/48283	---M--	200	added ('OK')	image/jpeg	etag:%225e01bde5-bc9b%22	https://www.pku.edu.cn/Uploads/Picture/2019/12/20/s5dfc40dc928fb.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2019/12/20/s5dfc40dc928fb.jpg	(from https://www.pku.edu.cn/)
15:29:17	133350/133350	---M--	200	added ('OK')	image/jpeg	etag:%2260a76193-208e6%22	https://www.pku.edu.cn/Uploads/Picture/2021/05/21/s60a75ab53e031.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2021/05/21/s60a75ab53e031.jpg	(from https://www.pku.edu.cn/)
15:29:17	4791/4791	---M--	200	added ('OK')	image/jpeg	etag:%225dfac9e0-12b7%22	https://www.pku.edu.cn/Uploads/Picture/2019/12/18/s5dfa062371400.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2019/12/18/s5dfa062371400.jpg	(from https://www.pku.edu.cn/)
15:29:18	7674/7674	---M--	200	added ('OK')	image/jpeg	etag:%225dfac9e0-1dfa%22	https://www.pku.edu.cn/Uploads/Picture/2019/12/18/s5dfa063869f70.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2019/12/18/s5dfa063869f70.jpg	(from https://www.pku.edu.cn/)
15:29:18	19596/19596	---MCZ	200	added ('OK')	text/html	etag:W/%22655214d1-4c8c%22	https://www.pku.edu.cn/notices.html	D:/sitHTTrack/pinking/www.pku.edu.cn/notices.html	(from https://www.pku.edu.cn/)
15:29:18	19537/19537	---MCZ	200	added ('OK')	text/html	etag:W/%22655214d1-4c51%22	https://www.pku.edu.cn/statement.html	D:/sitHTTrack/pinking/www.pku.edu.cn/statement.html	(from https://www.pku.edu.cn/)
15:29:18	42109/42109	---M--	200	added ('OK')	image/jpeg	etag:%225e05acd1-a47d%22	https://www.pku.edu.cn/Uploads/Picture/2019/12/27/s5e05ab4267239.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2019/12/27/s5e05ab4267239.jpg	(from https://www.pku.edu.cn/)
15:29:18	541275/541275	---M--	200	added ('OK')	image/png	etag:%225e0ab37e-8425b%22	https://www.pku.edu.cn/Uploads/Picture/2019/12/31/s5e0aa9359ae68.png	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2019/12/31/s5e0aa9359ae68.png	(from https://www.pku.edu.cn/)
15:29:19	108232/108232	---MCZ	200	added ('OK')	text/html	etag:W/%226659bb5e-1a6c8%22	https://www.pku.edu.cn/index.html	D:/sitHTTrack/pinking/www.pku.edu.cn/index-2.html	(from https://www.pku.edu.cn/)
15:29:19	18120/18120	---M--	200	added ('OK')	image/png	etag:%225dfac9c8-46c8%22	https://www.pku.edu.cn/Uploads/Picture/2019/12/05/s5de8762313bab.png	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2019/12/05/s5de8762313bab.png	(from https://www.pku.edu.cn/)
15:29:19	22268/22268	---MCZ	200	added ('OK')	text/html	etag:W/%2265d3fe8c-56fc%22	https://www.pku.edu.cn/mathScience.html	D:/sitHTTrack/pinking/www.pku.edu.cn/mathScience.html	(from https://www.pku.edu.cn/)
15:29:19	12805/12805	---M--	200	added ('OK')	image/jpeg	etag:%225e621476-3205%22	https://www.pku.edu.cn/Uploads/Picture/2020/03/05/s5e6096b20b013.jpeg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2020/03/05/s5e6096b20b013.jpg	(from https://www.pku.edu.cn/)
15:29:19	89397/89397	---M--	200	added ('OK')	image/jpeg	etag:%225dfac9c2-15d35%22	https://www.pku.edu.cn/Uploads/Picture/2019/12/02/s5de513c4a5e8e.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2019/12/02/s5de513c4a5e8e.jpg	(from https://www.pku.edu.cn/)
15:29:20	57153/57153	---M--	200	added ('OK')	image/jpeg	etag:%225e621476-df41%22	https://www.pku.edu.cn/Uploads/Picture/2020/03/05/s5e6096a03c52e.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2020/03/05/s5e6096a03c52e.jpg	(from https://www.pku.edu.cn/)
15:29:20	73379/73379	---M--	200	added ('OK')	image/jpeg	etag:%225dfac9c2-11ea3%22	https://www.pku.edu.cn/Uploads/Picture/2019/12/02/s5de513981a55e.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2019/12/02/s5de513981a55e.jpg	(from https://www.pku.edu.cn/)
15:29:20	82479/82479	---M--	200	added ('OK')	image/jpeg	etag:%225dfac9c2-1422f%22	https://www.pku.edu.cn/Uploads/Picture/2019/12/02/s5de515c520884.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2019/12/02/s5de515c520884.jpg	(from https://www.pku.edu.cn/)
15:29:20	54113/54113	---M--	200	added ('OK')	image/jpeg	etag:%225dfac9c2-d361%22	https://www.pku.edu.cn/Uploads/Picture/2019/12/02/s5de513ebbf7de.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2019/12/02/s5de513ebbf7de.jpg	(from https://www.pku.edu.cn/)
15:29:20	60993/60993	---M--	200	added ('OK')	image/jpeg	etag:%225dfac9c2-ee41%22	https://www.pku.edu.cn/Uploads/Picture/2019/12/02/s5de5160147ada.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2019/12/02/s5de5160147ada.jpg	(from https://www.pku.edu.cn/)
15:29:21	19903/19903	---M--	200	added ('OK')	image/jpeg	etag:%225e608b72-4dbf%22	https://www.pku.edu.cn/Uploads/Picture/2020/03/05/s5e60896d4ab44.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2020/03/05/s5e60896d4ab44.jpg	(from https://www.pku.edu.cn/)
15:29:21	64339/64339	---M--	200	added ('OK')	image/jpeg	etag:%225dfac9bb-fb53%22	https://www.pku.edu.cn/Uploads/Picture/2019/12/02/s5de4f607bf653.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2019/12/02/s5de4f607bf653.jpg	(from https://www.pku.edu.cn/)
15:29:21	38018/38018	---M--	200	added ('OK')	image/jpeg	etag:%225e621476-9482%22	https://www.pku.edu.cn/Uploads/Picture/2020/03/06/s5e620562db589.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2020/03/06/s5e620562db589.jpg	(from https://www.pku.edu.cn/)
15:29:21	36676/36676	---M--	200	added ('OK')	image/jpeg	etag:%225e621476-8f44%22	https://www.pku.edu.cn/Uploads/Picture/2020/03/06/s5e6209434cb54.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2020/03/06/s5e6209434cb54.jpg	(from https://www.pku.edu.cn/)
15:29:22	99425/99425	---M--	200	added ('OK')	image/png	etag:%225dfac9be-18461%22	https://www.pku.edu.cn/Uploads/Picture/2019/12/02/s5de500f9f06e1.png	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2019/12/02/s5de500f9f06e1.png	(from https://www.pku.edu.cn/)
15:29:22	26805/26805	---M--	200	added ('OK')	image/png	etag:%225dfac9bf-68b5%22	https://www.pku.edu.cn/Uploads/Picture/2019/12/02/s5de5016213974.png	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2019/12/02/s5de5016213974.png	(from https://www.pku.edu.cn/)
15:29:22	68814/68814	---M--	200	added ('OK')	image/jpeg	etag:%225dfac9c2-10cce%22	https://www.pku.edu.cn/Uploads/Picture/2019/12/02/s5de515a43b83e.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2019/12/02/s5de515a43b83e.jpg	(from https://www.pku.edu.cn/)
15:29:22	42461/42461	---M--	200	added ('OK')	image/png	etag:%225dfac9bf-a5dd%22	https://www.pku.edu.cn/Uploads/Picture/2019/12/02/s5de5022f39e76.png	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2019/12/02/s5de5022f39e76.png	(from https://www.pku.edu.cn/)
15:29:22	45397/45397	---M--	200	added ('OK')	image/png	etag:%225dfac9be-b155%22	https://www.pku.edu.cn/Uploads/Picture/2019/12/02/s5de5014090aaf.png	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2019/12/02/s5de5014090aaf.png	(from https://www.pku.edu.cn/)
15:29:23	40492/40492	---M--	200	added ('OK')	image/jpeg	etag:%225e621476-9e2c%22	https://www.pku.edu.cn/Uploads/Picture/2020/03/06/s5e62092b6a48f.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2020/03/06/s5e62092b6a48f.jpg	(from https://www.pku.edu.cn/)
15:29:23	53517/53517	---M--	200	added ('OK')	image/jpeg	etag:%225dfac9c2-d10d%22	https://www.pku.edu.cn/Uploads/Picture/2019/12/02/s5de515e036049.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2019/12/02/s5de515e036049.jpg	(from https://www.pku.edu.cn/)
15:29:23	27822/27822	---M--	200	added ('OK')	image/jpeg	etag:%225e0d9987-6cae%22	https://www.pku.edu.cn/Uploads/Picture/2020/01/02/s5e0d4adcdcc62.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2020/01/02/s5e0d4adcdcc62.jpg	(from https://www.pku.edu.cn/)
15:29:23	45422/45422	---M--	200	added ('OK')	image/jpeg	etag:%225dfac9c2-b16e%22	https://www.pku.edu.cn/Uploads/Picture/2019/12/02/s5de513d996958.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2019/12/02/s5de513d996958.jpg	(from https://www.pku.edu.cn/)
15:29:23	36605/36605	---M--	200	added ('OK')	image/jpeg	etag:%225e621476-8efd%22	https://www.pku.edu.cn/Uploads/Picture/2020/03/06/s5e6209586b11e.jpg	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2020/03/06/s5e6209586b11e.jpg	(from https://www.pku.edu.cn/)
15:29:24	43111/43111	---M--	200	added ('OK')	image/png	etag:%225dfac9be-a867%22	https://www.pku.edu.cn/Uploads/Picture/2019/12/02/s5de5012904f86.png	D:/sitHTTrack/pinking/www.pku.edu.cn/Uploads/Picture/2019/12/02/s5de5012904f86.png	(from https://www.pku.edu.cn/)
